Cmdline: /system/bin/simpleperf record --app com.paifa.ubikitouch --add-meta-info app_type=debuggable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 --duration 9 -f 400 -g
Arch: arm64
Event: cpu-cycles (type 0, config 0)
Samples: 4560
Event count: 22316617954

Children  Self   Command               Pid    Tid    Shared Object                                                                                               Symbol
0.35%     0.00%  com.paifa.ubikitouch  31119  31119  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed49533eaa]
0.35%     0.00%  com.paifa.ubikitouch  31119  31119  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed49534142]
0.35%     0.05%  RenderThread          31119  31314  /apex/com.android.runtime/lib64/bionic/libc.so                                                              je_calloc
0.35%     0.00%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/javalib/core-oj.jar                                                                   java.util.concurrent.atomic.AtomicReferenceFieldUpdater$AtomicReferenceFieldUpdaterImpl.compareAndSet
0.35%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    (anonymous namespace)::DirectMaskSubRun::draw(SkCanvas*, GrClip const*, SkMatrixProvider const&, SkPoint, SkPaint const&, sk_sp<SkRefCnt>, skgpu::v1::SurfaceDrawContext*) const (.__uniq.174293967548894696757720325934719502794)
0.35%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    sktext::gpu::SubRunContainer::draw(SkCanvas*, GrClip const*, SkMatrixProvider const&, SkPoint, SkPaint const&, SkRefCnt const*, skgpu::v1::SurfaceDrawContext*) const
0.35%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.graphics.drawscope.CanvasDrawScope.drawLine-NGM6Ib0
0.35%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutNodeDrawScope.drawLine-NGM6Ib0
0.35%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.graphics.RenderNode.<init>
0.34%     0.03%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.runtime.SnapshotMutableStateImpl.getValue
0.34%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.layout.LayoutNodeSubcompositionsState$Scope.subcompose
0.34%     0.05%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    skgpu::v1::OpsTask::recordOp(std::__1::unique_ptr<GrOp, std::__1::default_delete<GrOp> >, bool, GrProcessorSet::Analysis, GrAppliedClip*, GrDstProxyView const*, GrCaps const&)
0.34%     0.00%  hwuiTask1             31119  31325  /system/lib64/libhwui.so                                                                                    std::__1::__function::__func<(anonymous namespace)::render_sw_mask(GrRecordingContext*, SkIRect const&, skgpu::v1::ClipStack::Element const**, int)::$_0, std::__1::allocator<(anonymous namespace)::render_sw_mask(GrRecordingContext*, SkIRect const&, skgpu::v1::ClipStack::Element const**, int)::$_0>, void ()>::operator()() (.__uniq.69259236258572917822107688230235901314.13784db45337738b2fe5ecc8e2723fde)
0.34%     0.00%  RenderThread          31119  31314  /apex/com.android.runtime/lib64/bionic/libc.so                                                              syscall
0.34%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes12.dex  com.paifa.ubikitouch.accessibility.floatingchat.chat.MessageCoordinatePaneKt$MessageCoordinatePane$3$1$1$6$4$1.invoke
0.34%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.ui.node.Owner.forceMeasureTheSubtree$default
0.33%     0.03%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.platform.AndroidComposeView.onLayoutChange
0.33%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed48138e0e]
0.33%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             com.paifa.ubikitouch.accessibility.floatingchat.chat.MessageCoordinatePaneKt$MessageCoordinatePane$3$1$1$6$3$1.invoke
0.33%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             com.paifa.ubikitouch.accessibility.floatingchat.message.MessageBoundsHolder.update
0.33%     0.10%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             java.util.concurrent.atomic.AtomicReferenceFieldUpdater$AtomicReferenceFieldUpdaterImpl.accessCheck
0.33%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes.dex    androidx.compose.foundation.gestures.DragGestureNode$initializePointerInputNode$1$onDrag$1.invoke
0.33%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrGLGpu::createRenderTargetObjects(GrGLTexture::Desc const&, int, GrGLRenderTarget::IDs*)
0.33%     0.00%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/javalib/core-oj.jar                                                                   java.lang.ThreadLocal$ThreadLocalMap.getEntry
0.33%     0.00%  com.paifa.ubikitouch  31119  31119  /system/lib64/libbinder.so                                                                                  android::BpBinder::transact(unsigned int, android::Parcel const&, android::Parcel*, unsigned int)
0.33%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes11.dex  com.paifa.ubikitouch.accessibility.FloatingChatOverlayUiKt$$ExternalSyntheticLambda61.invoke
0.33%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes11.dex  com.paifa.ubikitouch.accessibility.FloatingChatOverlayUiKt.$r8$lambda$lDhgzJUudi7p6PALfo3NAFbM3lg
0.33%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes11.dex  com.paifa.ubikitouch.accessibility.FloatingChatOverlayUiKt.FloatingChatOverlay
0.33%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes11.dex  com.paifa.ubikitouch.accessibility.FloatingChatOverlayUiKt.FloatingChatOverlay$lambda$575
0.33%     0.28%  hwuiTask1             31119  31325  /apex/com.android.runtime/lib64/bionic/libc.so                                                              memset
0.33%     0.02%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrProxyProvider::findOrCreateProxyByUniqueKey(skgpu::UniqueKey const&, GrSurfaceProxy::UseAllocator)
0.33%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.ui.node.UiApplier.insertBottomUp
0.33%     0.15%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!772d3ff0f6cde99496b2b99c9bec39!a1cf8ab5e3!
0.32%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.graphics.HardwareRenderer.syncAndDrawFrame
0.32%     0.04%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrGLGpu::flushRenderTarget(GrGLRenderTarget*, bool)
0.32%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/oplus-framework.jar                                                                       android.os.OplusTheiaUIMonitor.messageBegin
0.32%     0.00%  com.paifa.ubikitouch  31119  31119  /apex/com.android.runtime/lib64/bionic/libc.so                                                              write
0.32%     0.00%  com.paifa.ubikitouch  31119  31119  /system/lib64/libutils.so                                                                                   android::Looper::wake()
0.32%     0.32%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       art::Signature::Compare(art::Signature const&) const
0.32%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/oplus-framework.jar                                                                       android.os.LooperMessageSuperviser.setForebackStatus
0.32%     0.04%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrGLProgram::bindTextures(GrGeometryProcessor const&, GrSurfaceProxy const* const*, GrPipeline const&)
0.32%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrGLOpsRenderPass::onBindTextures(GrGeometryProcessor const&, GrSurfaceProxy const* const*, GrPipeline const&)
0.32%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrOpsRenderPass::bindTextures(GrGeometryProcessor const&, GrSurfaceProxy const* const*, GrPipeline const&)
0.32%     0.05%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    skgpu::v1::SoftwarePathRenderer::onDrawPath(skgpu::v1::PathRenderer::DrawPathArgs const&)
0.32%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.text.StaticLayout.generate
0.32%     0.32%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       NterpGetShorty
0.32%     0.32%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       art::Runtime::UseJitCompilation() const
0.32%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.ui.text.platform.AndroidParagraphIntrinsics.getMaxIntrinsicWidth
0.31%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/oplus-framework.jar                                                                       android.view.ChoreographerExtImpl.recordSkippedFrames
0.31%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.ui.graphics.BlockGraphicsLayerElement.update
0.31%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes.dex    androidx.compose.foundation.lazy.layout.LazyLayoutKt$LazyLayout$3$itemContentFactory$1$1.invoke
0.31%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.foundation.lazy.layout.LazyLayoutKt$LazyLayout$3$itemContentFactory$1$1.invoke
0.31%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.text.Layout.draw
0.31%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.view.ViewRootImpl$InputStage.finish
0.31%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.view.ViewRootImpl$ViewPostImeInputStage.onDeliverToNext
0.31%     0.31%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!5076e583aa8765198a272b40557a10!a1cf8ab5e3!
0.31%     0.31%  com.paifa.ubikitouch  31119  31119  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed49531d88]
0.31%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.geometry.OffsetKt.Offset
0.31%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.graphics.Paint.<init>
0.31%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.runtime.ComposerImpl.startReplaceGroup
0.31%     0.31%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       art::instrumentation::Instrumentation::NeedsSlowInterpreterForMethod(art::Thread*, art::ArtMethod*)
0.31%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.runtime.snapshots.SnapshotKt.overwritableRecord
0.31%     0.00%  com.paifa.ubikitouch  31119  31119  /system/lib64/libbinder.so                                                                                  android::IPCThreadState::talkWithDriver(bool)
0.31%     0.00%  com.paifa.ubikitouch  31119  31119  /system/lib64/libbinder.so                                                                                  android::IPCThreadState::waitForResponse(android::Parcel*, int*)
0.31%     0.04%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrGLOpsRenderPass::onDrawIndexedInstanced(int, int, int, int, int)
0.31%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes14.dex  com.paifa.ubikitouch.accessibility.floatingchat.components.FloatingChatRuntimeSectionsKt.FloatingChatRuntimeSections
0.31%     0.09%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!3b4ac376629e6ee5d0357537418237!a1cf8ab5e3!
0.31%     0.00%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!260e3f70239a903599e59e29712cd7!a1cf8ab5e3!
0.31%     0.00%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!aa9baf3f152e237a4fe47b0157ff5c!a1cf8ab5e3!
0.31%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed4831f4fe]
0.31%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed4831f956]
0.31%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed48325b62]
0.31%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed48325d46]
0.31%     0.00%  RenderThread          31119  31314  /apex/com.android.runtime/lib64/bionic/libc.so                                                              pthread_cond_signal
0.31%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    skgpu::v1::AtlasPathRenderer::onDrawPath(skgpu::v1::PathRenderer::DrawPathArgs const&)
0.30%     0.30%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       art::Thread::ObserveAsyncException()
0.30%     0.00%  com.paifa.ubikitouch  31119  31119  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed483b608a]
0.30%     0.02%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.NodeChain.runAttachLifecycle
0.30%     0.02%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.platform.AndroidComposeViewAccessibilityDelegateCompat.onLayoutChange$ui_release
0.30%     0.30%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       art::jit::JitCodeCache::ContainsPc(void const*) const
0.30%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             com.paifa.ubikitouch.accessibility.floatingchat.chat.ConnectorCoordinateState.updateMessageBubble
0.30%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.material3.SurfaceKt$Surface$1.invoke
0.30%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.material3.SurfaceKt$Surface$1.invoke
0.30%     0.03%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             kotlinx.coroutines.channels.BufferedChannel.access$updateCellReceive
0.30%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes18.dex  kotlinx.coroutines.BuildersKt.launch
0.30%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes18.dex  kotlinx.coroutines.BuildersKt.launch$default
0.30%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes18.dex  kotlinx.coroutines.BuildersKt__Builders_commonKt.launch
0.30%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes18.dex  kotlinx.coroutines.BuildersKt__Builders_commonKt.launch$default
0.30%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed48f1a5ae]
0.30%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             kotlin.collections.ArraysKt___ArraysJvmKt.fill
0.30%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutNode.attach$ui_release
0.30%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutNode.insertAt$ui_release
0.30%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.graphics.BaseRecordingCanvas.drawPath
0.30%     0.16%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             java.util.HashMap.getNode
0.30%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed4813924e]
0.29%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed489224a2]
0.29%     0.00%  hwuiTask1             31119  31325  /system/lib64/libhwui.so                                                                                    (anonymous namespace)::draw_to_sw_mask(GrSWMaskHelper*, skgpu::v1::ClipStack::Element const&, bool) (.__uniq.69259236258572917822107688230235901314)
0.29%     0.11%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrFragmentProcessor::SwizzleOutput(std::__1::unique_ptr<GrFragmentProcessor, std::__1::default_delete<GrFragmentProcessor> >, skgpu::Swizzle const&)::SwizzleFragmentProcessor::~SwizzleFragmentProcessor() (.__uniq.220292460788809652500701210210165095204.850d443d8e7cad62781b0545a8aa9e6f)
0.29%     0.03%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    virtual thunk to GrTextureProxy::~GrTextureProxy()
0.29%     0.00%  binder:31119_3        31119  31191  /system/lib64/libgui.so                                                                                     android::BLASTBufferQueue::releaseBufferCallback(android::ReleaseCallbackId const&, android::sp<android::Fence> const&, std::__1::optional<unsigned int>)
0.29%     0.00%  binder:31119_3        31119  31191  /system/lib64/libgui.so                                                                                     android::releaseBufferCallbackThunk(android::wp<android::BLASTBufferQueue>, android::ReleaseCallbackId const&, android::sp<android::Fence> const&, std::__1::optional<unsigned int>) (.__uniq.45450631312074835429881721991590974130)
0.29%     0.00%  binder:31119_3        31119  31191  /system/lib64/libgui.so                                                                                     std::__1::__function::__func<std::__1::__bind<void (&)(android::wp<android::BLASTBufferQueue>, android::ReleaseCallbackId const&, android::sp<android::Fence> const&, std::__1::optional<unsigned int>), android::wp<android::BLASTBufferQueue>, std::__1::placeholders::__ph<1> const&, std::__1::placeholders::__ph<2> const&, std::__1::placeholders::__ph<3> const&>, std::__1::allocator<std::__1::__bind<void (&)(android::wp<android::BLASTBufferQueue>, android::ReleaseCallbackId const&, android::sp<android::Fence> const&, std::__1::optional<unsigned int>), android::wp<android::BLASTBufferQueue>, std::__1::placeholders::__ph<1> const&, std::__1::placeholders::__ph<2> const&, std::__1::placeholders::__ph<3> const&> >, void (android::ReleaseCallbackId const&, android::sp<android::Fence> const&, std::__1::optional<unsigned int>)>::operator()(android::ReleaseCallbackId const&, android::sp<android::Fence> const&, std::__1::optional<unsigned int>&&)
0.29%     0.03%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    SkImage_Raster::onUnpinAsTexture(GrRecordingContext*) const
0.29%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    android::uirenderer::skiapipeline::SkiaPipeline::unpinImages()
0.29%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrGLTexture::onRelease()
0.29%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.text.android.LayoutIntrinsics.getMaxIntrinsicWidth
0.29%     0.00%  RenderThread          31119  31314  /system/framework/framework.jar                                                                             android.os.Handler.post
0.29%     0.29%  RenderThread          31119  31314  /apex/com.android.runtime/lib64/bionic/libc.so                                                              arena_bin_nonfull_run_tryget
0.29%     0.00%  RenderThread          31119  31314  /apex/com.android.runtime/lib64/bionic/libc.so                                                              arena_bin_malloc_hard
0.29%     0.03%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.platform.SemanticsUtils_androidKt.isVisible
0.29%     0.00%  binder:31119_3        31119  31191  /system/lib64/libgui.so                                                                                     android::BLASTBufferQueue::releaseBufferCallbackLocked(android::ReleaseCallbackId const&, android::sp<android::Fence> const&, std::__1::optional<unsigned int>, bool)
0.28%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrAATriangulator::tessellate(GrTriangulator::VertexList const&, GrTriangulator::Comparator const&)
0.28%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    decltype(fp(std::nullptr_t)) SkArenaAlloc::make<GrPipeline* SkArenaAlloc::make<GrPipeline, GrPipeline::InitArgs&, GrProcessorSet, GrAppliedClip>(GrPipeline::InitArgs&, GrProcessorSet&&, GrAppliedClip&&)::'lambda'(void*)>(GrPipeline&&)::'lambda'(char*)::__invoke(char*)
0.28%     0.00%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/javalib/core-oj.jar                                                                   java.lang.Class.getSimpleName
0.28%     0.02%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutNode.requestRemeasure$ui_release$default
0.28%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.runtime.LaunchedEffectImpl.onRemembered
0.28%     0.00%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       art::Thread::GetCurrentMethod(unsigned int*, bool, bool) const
0.28%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.runtime.DerivedSnapshotState.getValue
0.28%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed48919b8e]
0.28%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed4892cce2]
0.28%     0.03%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             com.paifa.ubikitouch.accessibility.floatingchat.chat.ConnectorCoordinateState.updateGroupMemberAvatar
0.28%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             com.paifa.ubikitouch.accessibility.floatingchat.chat.MessageCoordinatePaneKt$MessageCoordinatePane$3$1$1$6$4$1.invoke
0.28%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.text.TextPaint.<init>
0.28%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.Owner.forceMeasureTheSubtree$default
0.28%     0.00%  com.paifa.ubikitouch  31119  31119  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed483b5456]
0.28%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    virtual thunk to GrTextureProxy::createSurface(GrResourceProvider*) const
0.28%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/oplus-framework.jar                                                                       android.os.LooperMessageSuperviser.isScreenOn
0.28%     0.00%  hwuiTask1             31119  31325  /system/lib64/libhwui.so                                                                                    GrSWMaskHelper::drawShape(GrShape const&, SkMatrix const&, SkRegion::Op, GrAA, unsigned char)
0.28%     0.00%  hwuiTask1             31119  31325  /system/lib64/libhwui.so                                                                                    SkDraw::drawRRect(SkRRect const&, SkPaint const&) const
0.28%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    skgpu::v1::SurfaceDrawContext::drawTexture(GrClip const*, GrSurfaceProxyView, SkAlphaType, SkFilterMode, SkMipmapMode, SkBlendMode, SkRGBA4f<(SkAlphaType)2> const&, SkRect const&, SkRect const&, GrQuadAAFlags, SkCanvas::SrcRectConstraint, SkMatrix const&, sk_sp<GrColorSpaceXform>)
0.28%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    skgpu::v1::SurfaceDrawContext::drawTexturedQuad(GrClip const*, GrSurfaceProxyView, SkAlphaType, sk_sp<GrColorSpaceXform>, SkFilterMode, SkMipmapMode, SkRGBA4f<(SkAlphaType)2> const&, SkBlendMode, DrawQuad*, SkRect const*)
0.28%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed481d2d7a]
0.28%     0.28%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    crc32::hash_fn(void const*, unsigned long, unsigned int)
0.28%     0.00%  DefaultExecutor       31119  32552  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes18.dex  kotlinx.coroutines.EventLoopImplBase.processNextEvent
0.28%     0.00%  RenderThread          31119  31314  /vendor/lib64/libgsl.so                                                                                     ioctl_kgsl_sharedmem_mmap
0.27%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes.dex    androidx.compose.foundation.BorderModifierNode$drawRoundRectBorder$2.invoke
0.27%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.ui.text.android.BoringLayoutFactory.create
0.27%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.ui.text.android.BoringLayoutFactory33.create
0.27%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.text.BoringLayout.<init>
0.27%     0.00%  hwuiTask0             31119  31324  /system/lib64/libhwui.so                                                                                    std::__1::__function::__func<(anonymous namespace)::render_sw_mask(GrRecordingContext*, SkIRect const&, skgpu::v1::ClipStack::Element const**, int)::$_0, std::__1::allocator<(anonymous namespace)::render_sw_mask(GrRecordingContext*, SkIRect const&, skgpu::v1::ClipStack::Element const**, int)::$_0>, void ()>::operator()() (.__uniq.69259236258572917822107688230235901314.13784db45337738b2fe5ecc8e2723fde)
